,doctor_link,price,experience,rating,review_count,clinics_count,dist_center,spec,is_kids,is_adults,doctor_source,district,price_log
3218,https://prodoctorov.ru/moskva/vrach/207074-ayusheva/,3350.0,,0.375,7.0,1.0,3.957182045276343,терапевт,False,True,ProDoctorov,,8.11701408773731
3230,https://docdoc.ru/doctor/Babaeva_Gamida_1,1500.0,10.0,3.0589504313114144,36.0,1.0,16.511621821300757,акушер,False,True,Обе платформы,,7.313886831633462
3243,https://prodoctorov.ru/moskva/vrach/369416-babaykina/,3500.0,,5.0,2.0,1.0,7.151520993262001,детский кардиолог,True,False,ProDoctorov,,8.160803920954665
3252,https://docdoc.ru/doctor/Babarina_Mariya,7500.0,32.0,4.812849187373601,22.0,2.0,0.290742422032002,эндокринолог,False,True,Обе платформы,Тверской район,8.922791623969637
3254,https://docdoc.ru/doctor/Babasyan_Lilit,3725.0,10.0,4.464289238845684,13.0,4.0,3.5676227052293648,репродуктолог,False,True,Обе платформы,район Хамовники,8.223090551161533
3262,https://prodoctorov.ru/moskva/vrach/1007140-babashov/,2800.0,,1.125,2.0,3.0,12.39116323959362,другое,True,True,ProDoctorov,,7.937731775260109
3276,https://docdoc.ru/doctor/Babenkov_Nikolay,2170.0,48.0,3.4190177602138845,11.0,1.0,14.90194585815238,невролог,False,True,Обе платформы,,7.682943169878292
3294,https://docdoc.ru/doctor/Babicheva_Tatjana,3350.0,36.0,3.5839108122726304,19.0,2.0,20.641574722560684,акушер,False,True,Обе платформы,район Северное Бутово,8.11701408773731
3312,https://docdoc.ru/doctor/Babkova_Elena,8190.0,18.0,2.744267278002357,8.0,2.0,11.934891208189807,терапевт,False,True,Обе платформы,район Проспект Вернадского,9.010791269515602
3313,https://docdoc.ru/doctor/Babonova_Valeriya,2500.0,9.0,3.25,0.0,2.0,5.2336397135727974,эндокринолог,False,True,Обе платформы,,7.824445930877619
3315,https://prodoctorov.ru/moskva/vrach/513883-babochkina/,3000.0,,3.3110339771899104,6.0,2.0,13.398006577631183,гинеколог,False,True,ProDoctorov,,8.006700845440367
3323,https://docdoc.ru/doctor/Baburina_Irina,3210.0,43.0,0.699010166562267,5.0,1.0,3.7288535317524314,акушер,False,True,Обе платформы,район Хамовники,8.074337694089515
3331,https://docdoc.ru/doctor/Babushkina_Vera_3,3800.0,9.0,2.6851894972527632,1.0,2.0,0.290742422032002,кардиолог,False,True,Обе платформы,Тверской район,8.24301946898925
3346,https://docdoc.ru/doctor/Bagamaliev_Abdulnasyr,3281.0,7.0,4.946056953030788,31.0,5.0,7.822931425027749,онколог,False,True,Обе платформы,Нижегородский район,8.096208271650037
3350,https://docdoc.ru/doctor/Bagaturiya_Nino,2436.0,12.0,3.4463046166378923,3.0,4.0,2.7637813756968486,акушер,False,True,Обе платформы,Таганский район,7.798523053625206
3361,https://docdoc.ru/doctor/Bagdasarova_Vlasta,3850.0,23.0,3.303908496548339,5.0,1.0,4.326915029288769,гинеколог,False,True,Обе платформы,,8.25608813381491
3364,https://docdoc.ru/doctor/Bagdasaryan_Anastasiya_2,1490.0,6.0,2.402784245879145,1.0,3.0,11.363632176751775,акушер,False,True,Обе платформы,,7.307202314764738
3365,https://docdoc.ru/doctor/Bagdasaryan_Anush,1800.0,,3.655139955950903,14.0,2.0,15.963613296457442,гинеколог,False,True,Обе платформы,,7.496097345175956
3367,https://prodoctorov.ru/moskva/vrach/1269608-bagdasaryan/,10000.0,,,0.0,2.0,10.031494688402436,акушер,False,True,ProDoctorov,район Раменки,9.210440366976517
3369,https://docdoc.ru/doctor/Bagdasaryan_Bagdo,3500.0,21.0,3.1846632089054325,50.0,6.0,9.62517181890905,функциональный диагност,False,True,Обе платформы,район Хорошёво-Мнёвники,8.160803920954665
3381,https://docdoc.ru/doctor/Bagirov_Alihan,2305.0,9.0,4.602788515029961,220.0,3.0,17.694503984117542,ортопед,False,True,Обе платформы,район Солнцево,7.743269700829004
3385,https://docdoc.ru/doctor/Bagirova_Arzu,5000.0,21.0,4.553028789342953,42.0,2.0,25.407770206992005,гинеколог,True,True,Обе платформы,Ошибка,8.517393171418904
3391,https://prodoctorov.ru/moskva/vrach/1267045-bagirova/,3000.0,,,0.0,1.0,1.5609707267667967,диетолог,False,True,ProDoctorov,,8.006700845440367
3393,https://docdoc.ru/doctor/Bagisheva_Marina,2650.0,13.0,4.671875000000001,3.0,3.0,32.2851062064727,эндокринолог,False,True,Обе платформы,Ошибка,7.8826922062890254
3394,https://docdoc.ru/doctor/Baglaenko_Aleksey,3060.0,29.0,4.822261907481138,5.0,2.0,3.6260645952523305,терапевт,False,True,Обе платформы,Таганский район,8.026496938945412
3400,https://docdoc.ru/doctor/Bagmanyan_Svetlana_3,2900.0,11.0,2.9226644179846843,7.0,5.0,2.6493950686014442,акушер,False,True,Обе платформы,Таганский район,7.972810784121404
3403,https://docdoc.ru/doctor/Bagomedova_Dinara,3000.0,22.0,4.125,0.0,1.0,10.999711552509007,терапевт,False,True,Обе платформы,,8.006700845440367
3407,https://docdoc.ru/doctor/Bagrova_Nadezhda,3700.0,17.0,2.940625810756646,11.0,2.0,4.43051123469647,акушер,False,True,Обе платформы,район Марьина Роща,8.216358332386156
3410,https://docdoc.ru/doctor/Bagyeva_Gulba,5000.0,34.0,3.913177773524165,56.0,3.0,2.689566348916775,реабилитолог,False,True,Обе платформы,Пресненский район,8.517393171418904
3419,https://docdoc.ru/doctor/Badalova_Olga,3200.0,21.0,3.3754036844689455,16.0,4.0,10.568313801882482,гинеколог,False,True,Обе платформы,район Кузьминки,8.071218539969863
3420,https://docdoc.ru/doctor/Badalyan_Anait,2500.0,44.0,3.989129224472421,20.0,2.0,0.290742422032002,эндокринолог,False,True,Обе платформы,Тверской район,7.824445930877619
3430,https://docdoc.ru/doctor/Badanova_Alina,5200.0,35.0,4.632499999999999,2.0,3.0,4.333486033493287,гинеколог,False,True,Обе платформы,Таганский район,8.556606193773073
3432,https://docdoc.ru/doctor/Badeeva_Ekaterina,3650.0,6.0,3.6000000000000005,0.0,2.0,4.286328794637338,акушер,False,True,Обе платформы,Пресненский район,8.202756381655638
3434,https://prodoctorov.ru/moskva/vrach/366144-badikova/,4500.0,,3.63370584252745,16.0,1.0,7.483140889851944,акушер,False,True,ProDoctorov,,8.412054873292933
3435,https://docdoc.ru/doctor/Evelina_Agasievna,3000.0,23.0,3.625770819902302,308.0,2.0,2.868435753783294,онколог,False,True,Обе платформы,район Якиманка,8.006700845440367
3436,https://docdoc.ru/doctor/Badina_Natalja,2900.0,47.0,2.4084963923737512,46.0,2.0,13.405066729656815,акушер,False,True,Обе платформы,Головинский район,7.972810784121404
3442,https://docdoc.ru/doctor/Badmaeva_Dulma,8190.0,33.0,4.407964641876573,8.0,2.0,1.7163036187982184,терапевт,False,True,Обе платформы,Тверской район,9.010791269515602
3447,https://docdoc.ru/doctor/Badoeva_Zalina,2690.0,28.0,4.894107401380757,27.0,2.0,2.325427093098589,акушер,False,True,Обе платформы,Басманный район,7.897668150726906
3456,https://docdoc.ru/doctor/Baeva_Evgeniya,3125.0,20.0,4.809731669796523,77.0,5.0,3.6260645952523305,терапевт,False,True,Обе платформы,Таганский район,8.047509510981422
3458,https://docdoc.ru/doctor/Baeva_Elena,5500.0,28.0,2.476173264181438,71.0,3.0,11.071424265784268,функциональный диагност,True,True,Обе платформы,Войковский район,8.612685172875459
3459,https://prodoctorov.ru/moskva/vrach/566592-baeva/,3700.0,,3.25,2.0,1.0,13.405066729656815,акушер,False,True,ProDoctorov,,8.216358332386156
3473,https://docdoc.ru/doctor/Bazhenova_Irina,2900.0,40.0,3.2193451769157115,9.0,2.0,2.842692871332313,невролог,False,True,Обе платформы,район Хамовники,7.972810784121404
3485,https://prodoctorov.ru/moskva/vrach/990001-bazaliy/,2870.0,,3.9166666666666665,4.0,3.0,14.171104614623717,гинеколог,False,True,ProDoctorov,район Коньково,7.962415680121064
3487,https://docdoc.ru/doctor/Bazanov_Pavel,7000.0,28.0,4.783366624096125,101.0,2.0,11.055827581125905,репродуктолог,False,True,Обе платформы,Обручевский район,8.853808274977197
3492,https://docdoc.ru/doctor/Bazarova_Diana_1,8000.0,36.0,4.425,6.0,3.0,2.050655770432511,детский остеопат,True,True,Обе платформы,,8.987321812850125
3512,https://docdoc.ru/doctor/Bazova_Svetlana,4550.0,46.0,2.4166666666666665,1.0,1.0,2.9018190447803325,невролог,False,True,Обе платформы,,8.423102268016642
3524,https://docdoc.ru/doctor/Baisova_Aygul,4450.0,13.0,4.187540464091943,31.0,3.0,12.447842606617684,онколог,False,True,Обе платформы,район Москворечье-Сабурово,8.400884069015854
3531,https://docdoc.ru/doctor/Baybarina_Galina_2,6000.0,27.0,4.441521731548472,46.0,2.0,,акушер,False,True,Обе платформы,,8.699681400989514
3543,https://docdoc.ru/doctor/Bayzel_Oleg,3300.0,29.0,4.26134253345092,20.0,2.0,4.664915333234011,гастроэнтеролог,False,True,Обе платформы,,8.101980731853192
3545,https://docdoc.ru/doctor/Baykeeva_Elena,2600.0,4.0,4.115680612606782,11.0,2.0,20.212408033079715,невролог,False,True,Обе платформы,,7.8636512654486515
3551,https://docdoc.ru/doctor/Baykova_Anna,3660.0,11.0,3.307142857142857,4.0,3.0,7.584660420447873,рефлексотерапевт,False,True,Обе платформы,Гагаринский район,8.205491613120236
3557,https://docdoc.ru/doctor/Baykova_Svetlana_3,1290.0,24.0,4.619650826413584,35.0,6.0,14.227954956465725,акушер,False,True,Обе платформы,,7.1631723908466425
3560,https://docdoc.ru/doctor/Baymuradova_Seda,4000.0,28.0,4.354378385327089,83.0,2.0,1.5622051498638858,акушер,False,True,Обе платформы,район Арбат,8.294299608857235
3565,https://docdoc.ru/doctor/Bayramkulova_Muzalifa,3000.0,2.0,4.34375,5.0,2.0,5.168975002041389,диетолог,False,True,Обе платформы,,8.006700845440367
3569,https://docdoc.ru/doctor/Bayramova_Anna,4780.0,6.0,3.25,0.0,2.0,3.9256650600720664,хирург,True,True,Обе платформы,Даниловский район,8.472405008626103
3573,https://docdoc.ru/doctor/Bayramova_Leyla,3100.0,11.0,4.9133544704098755,45.0,7.0,7.568448576836613,акушер,False,True,Обе платформы,Бутырский район,8.03947991910045
3574,https://docdoc.ru/doctor/Bayramukov_Huseyn,3350.0,,1.307822936698109,7.0,1.0,1.8593091682859662,терапевт,False,True,Обе платформы,,8.11701408773731
3579,https://docdoc.ru/doctor/Bayturova_Evgeniya,2548.0,20.0,3.886260016974238,40.0,2.0,2.7637813756968486,диетолог,False,True,Обе платформы,Таганский район,7.8434564043761155
3588,https://prodoctorov.ru/moskva/vrach/757046-bakaeva/,2900.0,,,0.0,2.0,21.51241854927203,педиатр,True,True,ProDoctorov,,7.972810784121404
3589,https://prodoctorov.ru/moskva/vrach/1317768-bakaeva/,3500.0,,,0.0,1.0,7.5055028420542245,невролог,False,True,ProDoctorov,район Аэропорт,8.160803920954665
3597,https://docdoc.ru/doctor/Bakanova_Larisa_2,3000.0,11.0,4.588687201522376,45.0,2.0,13.17435257368553,невролог,False,True,Обе платформы,район Крылатское,8.006700845440367
3621,https://docdoc.ru/doctor/Bakonina_Elena,3800.0,41.0,0.9565207854044708,20.0,2.0,2.938622402498578,акушер,False,True,Обе платформы,район Якиманка,8.24301946898925
3624,https://prodoctorov.ru/moskva/vrach/166357-baksicheva/,3750.0,,2.4999999999999996,4.0,1.0,10.94364142132744,терапевт,False,True,ProDoctorov,,8.229777750081887
3626,https://docdoc.ru/doctor/Mamedbekova_Rimma,5200.0,30.0,4.353413627740709,42.0,1.0,15.512843266585925,гинеколог,False,True,Обе платформы,,8.556606193773073
3637,https://prodoctorov.ru/moskva/vrach/1277390-bakutina/,12000.0,,5.0,63.0,2.0,5.238427142352363,диетолог,False,True,ProDoctorov,,9.392745258631441
3642,https://docdoc.ru/doctor/Balaba_Irina,3265.0,18.0,4.949532268802969,408.0,4.0,4.2046411492715325,гинеколог,False,True,Обе платформы,Пресненский район,8.09132127353041
3649,https://prodoctorov.ru/moskva/vrach/281109-balabanova/,2400.0,,,0.0,2.0,12.084885595331063,невролог,False,True,ProDoctorov,район Покровское-Стрешнево,7.783640596221253
3665,https://prodoctorov.ru/moskva/vrach/590101-balakir/,2200.0,,4.724694246038934,21.0,2.0,12.084885595331063,акушер,False,True,ProDoctorov,район Покровское-Стрешнево,7.696667081526462
3670,https://docdoc.ru/doctor/Balalaeva_Olga,4870.0,29.0,4.32251784033801,22.0,2.0,2.9018190447803325,эндокринолог,False,True,Обе платформы,,8.491054533806542
3673,https://prodoctorov.ru/moskva/vrach/63108-balan/,9000.0,,3.988265458353266,23.0,3.0,15.015867055587934,акушер,False,True,ProDoctorov,,9.105090961257085
3691,https://docdoc.ru/doctor/Balashkina_Nelli,3000.0,24.0,4.032727777590242,33.0,3.0,14.974168969451341,акушер,False,True,Обе платформы,,8.006700845440367
3694,https://docdoc.ru/doctor/Balashov_Sergey,3350.0,26.0,2.468543956043956,10.0,2.0,1.8593091682859662,невролог,False,True,Обе платформы,,8.11701408773731
3695,https://docdoc.ru/doctor/Balashova_Anastasiya,3300.0,15.0,3.774999999999999,0.0,4.0,5.3264029820923025,терапевт,False,True,Обе платформы,,8.101980731853192
3705,https://docdoc.ru/doctor/Balashova_Svetlana,2650.0,41.0,3.992377372013983,39.0,2.0,13.614476457054007,акушер,False,True,Обе платформы,район Марьино,7.8826922062890254
3713,https://docdoc.ru/doctor/Baldorzhieva_Larisa,8000.0,35.0,1.7681920444969983,6.0,4.0,9.301398434240928,детский остеопат,True,True,Обе платформы,район Щукино,8.987321812850125
3718,https://docdoc.ru/doctor/Balitskiy_Stanislav,6400.0,,4.92949415796519,26.0,2.0,9.718065506544988,акушер,False,True,Обе платформы,район Черёмушки,8.764209507142004
3721,https://docdoc.ru/doctor/Balkarov_Beslan,2900.0,16.0,4.812368052854796,25.0,7.0,6.959094447384428,другое,False,True,Обе платформы,Алексеевский район,7.972810784121404
3726,https://prodoctorov.ru/moskva/vrach/235060-balova/,5000.0,,5.0,40.0,1.0,12.011501924817061,репродуктолог,False,True,ProDoctorov,,8.517393171418904
3727,https://docdoc.ru/doctor/Balovneva_Olga_2,2535.0,11.0,4.793932649302439,46.0,2.0,12.49961422015467,вертебролог,False,True,Обе платформы,район Гольяново,7.8383433155571165
